,annotator_name,roi_id,s2_id_gee,s2_id,s2_date,s2_sen2cor_version,s2_fmask_version,s2_cloudless_version,s2_reflectance_conversion_correction,s2_aot_retrieval_accuracy,s2_water_vapour_retrieval_accuracy,s2_view_off_nadir,s2_view_sun_azimuth,s2_view_sun_elevation,s1_id,s1_date,s1_grd_post_processing_software_name,s1_grd_post_processing_software_version,s1_slc_processing_facility_name,s1_slc_processing_software_version,s1_radar_coverage,land_cover,label_type,cloud_coverage,test,difficulty,proj_epsg,proj_geometry,proj_shape,proj_centroid,proj_transform
386,FERNANDO,ROI_1063,20190410T103021_20190410T104048_T30NTM,S2A_MSIL1C_20190410T103021_N0207_R108_T30NTM_20190410T173038,2019-04-10T10:49:39Z,N02.11,4.3.0,1.5.0,0.998958814896,0,0,0,83.4517146417,66.9168753462,S1B_IW_GRDH_1SDV_20190408T183337_20190408T183402_015719_01D7EB_E6D0,2019-04-08T18:33:37Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,20,high,low-cloudy,2,2.0,32630,"POLYGON ((260290 643980, 265380 643980, 265380 649070, 260290 649070, 260290 643980))",509,POINT (-5.141914 5.845025),"10, 0, 260290, 0, -10, 649070"
387,FERNANDO,ROI_1063,20191121T103239_20191121T104131_T30NTM,S2B_MSIL1C_20191121T103239_N0208_R108_T30NTM_20191121T122746,2019-11-21T10:49:34Z,N02.13,4.3.0,1.5.0,1.023445536,0,0,0,144.118103751,58.0518875071,S1B_IW_GRDH_1SDV_20191122T183346_20191122T183411_019044_023F01_F657,2019-11-22T18:33:46Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,20,high,cloudy,2,3.0,32630,"POLYGON ((260290 643980, 265380 643980, 265380 649070, 260290 649070, 260290 643980))",509,POINT (-5.141914 5.845025),"10, 0, 260290, 0, -10, 649070"
388,FERNANDO,ROI_1063,20200105T103421_20200105T104539_T30NTM,S2A_MSIL1C_20200105T103421_N0208_R108_T30NTM_20200105T121709,2020-01-05T10:49:31Z,N02.13,4.3.0,1.5.0,1.03429446562,0,0,0,141.169680689,53.0214454403,S1A_IW_GRDH_1SDV_20200103T183428_20200103T183453_030640_0382DF_A34A,2020-01-03T18:34:28Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,20,high,cloud-free,2,1.0,32630,"POLYGON ((260290 643980, 265380 643980, 265380 649070, 260290 649070, 260290 643980))",509,POINT (-5.141914 5.845025),"10, 0, 260290, 0, -10, 649070"
389,FERNANDO,ROI_1063,20200519T102559_20200519T104540_T30NTM,S2B_MSIL1C_20200519T102559_N0209_R108_T30NTM_20200519T154738,2020-05-19T10:49:37Z,N02.14,4.3.0,1.5.0,0.978445442327294,0,0,0,54.5267032319206,64.4486999728987,S1B_IW_GRDH_1SDV_20200520T183345_20200520T183410_021669_029222_1A21,2020-05-20T18:33:45Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,20,high,almost-clear,2,2.0,32630,"POLYGON ((260290 643980, 265380 643980, 265380 649070, 260290 649070, 260290 643980))",509,POINT (-5.141914 5.845025),"10, 0, 260290, 0, -10, 649070"
390,FERNANDO,ROI_1064,20190212T104141_20190212T105139_T30PTQ,S2A_MSIL1C_20190212T104141_N0207_R008_T30PTQ_20190212T160330,2019-02-12T10:58:45Z,N02.11,4.3.0,1.5.0,1.02776480842,0,0,0,132.713691074,57.3395133183,S1A_IW_GRDH_1SDV_20190213T183511_20190213T183536_025915_02E2C1_0509,2019-02-13T18:35:11Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,10,high,cloud-free,2,1.0,32630,"POLYGON ((249560 914640, 254650 914640, 254650 919730, 249560 919730, 249560 914640))",509,POINT (-5.250585 8.291127),"10, 0, 249560, 0, -10, 919730"
391,FERNANDO,ROI_1064,20190319T104019_20190319T105324_T30PTQ,S2B_MSIL1C_20190319T104019_N0207_R008_T30PTQ_20190319T160328,2019-03-19T10:58:48Z,N02.11,4.3.0,1.5.0,1.01148116677,0,0,0,111.041851284,65.80419981,S1A_IW_GRDH_1SDV_20190321T183511_20190321T183536_026440_02F5C3_9538,2019-03-21T18:35:11Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,10,high,almost-clear,2,4.0,32630,"POLYGON ((249560 914640, 254650 914640, 254650 919730, 249560 919730, 249560 914640))",509,POINT (-5.250585 8.291127),"10, 0, 249560, 0, -10, 919730"
392,FERNANDO,ROI_1064,20191209T104431_20191209T105802_T30PTQ,S2A_MSIL1C_20191209T104431_N0208_R008_T30PTQ_20191209T122338,2019-12-09T10:58:45Z,N02.13,4.3.0,1.5.0,1.02999875196,0,0,0,150.222770774,53.7554296753,S1A_IW_GRDH_1SDV_20191210T183520_20191210T183545_030290_0376CC_3F45,2019-12-10T18:35:20Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,10,high,mid-cloudy,2,2.0,32630,"POLYGON ((249560 914640, 254650 914640, 254650 919730, 249560 919730, 249560 914640))",509,POINT (-5.250585 8.291127),"10, 0, 249560, 0, -10, 919730"
393,FERNANDO,ROI_1064,20200313T103719_20200313T105447_T30PTQ,S2B_MSIL1C_20200313T103719_N0209_R008_T30PTQ_20200313T132045,2020-03-13T10:58:47Z,N02.14,4.3.0,1.5.0,1.01435484969751,0,0,0,115.168479048275,64.6026324437947,S1A_IW_GRDH_1SDV_20200315T183517_20200315T183542_031690_03A764_4ECD,2020-03-15T18:35:17Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,10,high,low-cloudy,2,2.0,32630,"POLYGON ((249560 914640, 254650 914640, 254650 919730, 249560 919730, 249560 914640))",509,POINT (-5.250585 8.291127),"10, 0, 249560, 0, -10, 919730"
394,FERNANDO,ROI_1064,20200407T104021_20200407T104802_T30PTQ,S2A_MSIL1C_20200407T104021_N0209_R008_T30PTQ_20200407T124402,2020-04-07T10:58:46Z,N02.14,4.3.0,1.5.0,1.00027841533029,0,0,0,92.4792001621465,69.1108343054827,S1A_IW_GRDH_1SDV_20200408T183518_20200408T183543_032040_03B3BA_CC12,2020-04-08T18:35:18Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,10,high,cloudy,2,4.0,32630,"POLYGON ((249560 914640, 254650 914640, 254650 919730, 249560 919730, 249560 914640))",509,POINT (-5.250585 8.291127),"10, 0, 249560, 0, -10, 919730"
395,ANGIE,ROI_10659,20190402T051659_20190402T052808_T44SLA,S2B_MSIL1C_20190402T051659_N0207_R062_T44SLA_20190402T090743,2019-04-02T05:30:05Z,N02.11,4.3.0,1.5.0,1.00368989147,0,0,0,142.954636623,57.5150703322,S1A_IW_GRDH_1SDV_20190403T124736_20190403T124801_026626_02FCAF_FE05,2019-04-03T12:47:36Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloud-free,2,1.0,32644,"POLYGON ((319040 3510890, 324130 3510890, 324130 3515980, 319040 3515980, 319040 3510890))",509,POINT (79.11652 31.74248),"10, 0, 319040, 0, -10, 3515980"
396,ANGIE,ROI_10659,20190706T051701_20190706T051655_T44SLA,S2A_MSIL1C_20190706T051701_N0207_R062_T44SLA_20190706T083048,2019-07-06T05:30:08Z,N02.12,4.3.0,1.5.0,0.967396477253,0,0,0,113.984098437,70.6276344287,S1A_IW_GRDH_1SDV_20190704T004316_20190704T004341_027960_032835_7C96,2019-07-04T00:43:16Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,almost-clear,2,2.0,32644,"POLYGON ((319040 3510890, 324130 3510890, 324130 3515980, 319040 3515980, 319040 3510890))",509,POINT (79.11652 31.74248),"10, 0, 319040, 0, -10, 3515980"
397,ANGIE,ROI_10659,20190815T051651_20190815T052012_T44SLA,S2A_MSIL1C_20190815T051651_N0208_R062_T44SLA_20190815T090034,2019-08-15T05:30:06Z,N02.13,4.3.0,1.5.0,0.973711906256,0,0,0,131.22954182,64.9649474047,S1A_IW_GRDH_1SDV_20190813T124743_20190813T124808_028551_033A97_79ED,2019-08-13T12:47:43Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,low-cloudy,2,3.0,32644,"POLYGON ((319040 3510890, 324130 3510890, 324130 3515980, 319040 3515980, 319040 3510890))",509,POINT (79.11652 31.74248),"10, 0, 319040, 0, -10, 3515980"
398,ANGIE,ROI_10659,20200514T052651_20200514T053617_T44SLA,S2A_MSIL1C_20200514T052651_N0209_R105_T44SLA_20200514T083730,2020-05-14T05:40:03Z,N02.14,4.3.0,1.5.0,0.980723890814356,0,0,0,131.823754794813,71.3142337924072,S1A_IW_GRDH_1SDV_20200515T124744_20200515T124809_032576_03C5EF_E5B9,2020-05-15T12:47:44Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,60,high,cloudy,2,4.0,32644,"POLYGON ((319040 3510890, 324130 3510890, 324130 3515980, 319040 3515980, 319040 3510890))",509,POINT (79.11652 31.74248),"10, 0, 319040, 0, -10, 3515980"
399,ANGIE,ROI_10659,20200605T051649_20200605T052904_T44SLA,S2B_MSIL1C_20200605T051649_N0209_R062_T44SLA_20200605T090635,2020-06-05T05:30:05Z,N02.14,4.3.0,1.5.0,0.97238270468258,0,0,0,116.710429406442,71.7311557993525,S1A_IW_GRDH_1SDV_20200604T004314_20200604T004339_032860_03CE5E_FA5A,2020-06-04T00:43:14Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,60,high,mid-cloudy,2,3.0,32644,"POLYGON ((319040 3510890, 324130 3510890, 324130 3515980, 319040 3515980, 319040 3510890))",509,POINT (79.11652 31.74248),"10, 0, 319040, 0, -10, 3515980"
400,ANGIE,ROI_10802,20190301T020651_20190301T020938_T53VNC,S2A_MSIL1C_20190301T020651_N0207_R103_T53VNC_20190301T035635,2019-03-01T02:11:43Z,N02.11,4.3.0,1.5.0,1.02091300025,0,0,0,164.359946762,24.8303680184,S1B_IW_GRDH_1SDV_20190227T211800_20190227T211825_015137_01C4DD_E6FF,2019-02-27T21:18:00Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,10,high,cloudy,2,4.0,32653,"POLYGON ((523730 6225460, 528820 6225460, 528820 6230550, 523730 6230550, 523730 6225460))",509,POINT (135.4234 56.19627),"10, 0, 523730, 0, -10, 6230550"
401,ANGIE,ROI_10802,20190712T021611_20190712T022006_T53VNC,S2A_MSIL1C_20190712T021611_N0208_R003_T53VNC_20190712T040508,2019-07-12T02:21:50Z,N02.13,4.3.0,1.5.0,0.96740782068,0,0,0,163.679579737,54.8788911415,S1B_IW_GRDH_1SDV_20190709T211805_20190709T211830_017062_0201A7_BE66,2019-07-09T21:18:05Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,10,high,mid-cloudy,2,2.0,32653,"POLYGON ((523730 6225460, 528820 6225460, 528820 6230550, 523730 6230550, 523730 6225460))",509,POINT (135.4234 56.19627),"10, 0, 523730, 0, -10, 6230550"
402,ANGIE,ROI_10802,20190930T021601_20190930T021604_T53VNC,S2A_MSIL1C_20190930T021601_N0208_R003_T53VNC_20190930T041848,2019-09-30T02:21:46Z,N02.13,4.3.0,1.5.0,0.995322495267,0,0,0,172.774566615,30.7958038977,S1B_IW_GRDH_1SDV_20191001T211809_20191001T211834_018287_022718_82FA,2019-10-01T21:18:09Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,10,high,low-cloudy,2,3.0,32653,"POLYGON ((523730 6225460, 528820 6225460, 528820 6230550, 523730 6230550, 523730 6225460))",509,POINT (135.4234 56.19627),"10, 0, 523730, 0, -10, 6230550"
403,ANGIE,ROI_10802,20200608T020659_20200608T020655_T53VNC,S2B_MSIL1C_20200608T020659_N0209_R103_T53VNC_20200608T035834,2020-06-08T02:11:50Z,N02.14,4.3.0,1.5.0,0.971564784750302,0,0,0,162.010639684791,55.5756272134813,S1B_IW_GRDH_1SDV_20200609T211810_20200609T211835_021962_029AEC_7174,2020-06-09T21:18:10Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,10,high,cloud-free,2,1.0,32653,"POLYGON ((523730 6225460, 528820 6225460, 528820 6230550, 523730 6230550, 523730 6225460))",509,POINT (135.4234 56.19627),"10, 0, 523730, 0, -10, 6230550"
404,ANGIE,ROI_10802,20200623T020701_20200623T020659_T53VNC,S2A_MSIL1C_20200623T020701_N0209_R103_T53VNC_20200623T041745,2020-06-23T02:11:53Z,N02.14,4.3.0,1.5.0,0.968439160564547,0,0,0,160.573840382927,55.973496496738,S1B_IW_GRDH_1SDV_20200621T211811_20200621T211836_022137_02A041_274F,2020-06-21T21:18:11Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,10,high,almost-clear,2,2.0,32653,"POLYGON ((523730 6225460, 528820 6225460, 528820 6230550, 523730 6230550, 523730 6225460))",509,POINT (135.4234 56.19627),"10, 0, 523730, 0, -10, 6230550"
405,FERNANDO,ROI_1103,20180512T102031_20180512T102148_T32UPB,S2A_MSIL1C_20180512T102031_N0206_R065_T32UPB_20180512T140712,2018-05-12T10:21:48Z,N02.06,4.3.0,1.5.0,0.981732541067,0,0,0,160.72893464,56.052069505,S1B_IW_GRDH_1SDV_20180511T052449_20180511T052514_010869_013E1D_33C0,2018-05-11T05:24:49Z,Sentinel-1 IPF,2.9,Copernicus S1 Core Ground Segment - UPA,2.9,1.0,10,high,mid-cloudy,2,2.0,32632,"POLYGON ((659310 5638100, 664400 5638100, 664400 5643190, 659310 5643190, 659310 5638100))",509,POINT (11.30155 50.89476),"10, 0, 659310, 0, -10, 5643190"
406,FERNANDO,ROI_1103,20190407T102021_20190407T102458_T32UPB,S2A_MSIL1C_20190407T102021_N0207_R065_T32UPB_20190407T123305,2019-04-07T10:26:45Z,N02.11,4.3.0,1.5.0,1.0006886722,0,0,0,162.186872744,44.6255350458,S1A_IW_GRDH_1SDV_20190406T052549_20190406T052614_026665_02FE08_2563,2019-04-06T05:25:49Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,10,high,almost-clear,2,2.0,32632,"POLYGON ((659310 5638100, 664400 5638100, 664400 5643190, 659310 5643190, 659310 5638100))",509,POINT (11.30155 50.89476),"10, 0, 659310, 0, -10, 5643190"
407,FERNANDO,ROI_1103,20190706T102031_20190706T102357_T32UPB,S2A_MSIL1C_20190706T102031_N0207_R065_T32UPB_20190706T123448,2019-07-06T10:26:48Z,N02.12,4.3.0,1.5.0,0.967391264696,0,0,0,154.992709699,59.9253385488,S1B_IW_GRDH_1SDV_20190705T052514_20190705T052539_016994_01FF99_7E9B,2019-07-05T05:25:14Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,10,high,cloudy,2,4.0,32632,"POLYGON ((659310 5638100, 664400 5638100, 664400 5643190, 659310 5643190, 659310 5638100))",509,POINT (11.30155 50.89476),"10, 0, 659310, 0, -10, 5643190"
408,FERNANDO,ROI_1103,20190904T102021_20190904T102045_T32UPB,S2A_MSIL1C_20190904T102021_N0208_R065_T32UPB_20190904T123501,2019-09-04T10:26:43Z,N02.13,4.3.0,1.5.0,0.981853327254,0,0,0,163.140036261,45.1651821068,S1B_IW_GRDH_1SDV_20190903T052517_20190903T052542_017869_021A0C_E587,2019-09-03T05:25:17Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,10,high,cloud-free,2,1.0,32632,"POLYGON ((659310 5638100, 664400 5638100, 664400 5643190, 659310 5643190, 659310 5638100))",509,POINT (11.30155 50.89476),"10, 0, 659310, 0, -10, 5643190"
409,FERNANDO,ROI_1103,20200630T102031_20200630T102422_T32UPB,S2A_MSIL1C_20200630T102031_N0209_R065_T32UPB_20200630T123305,2020-06-30T10:26:48Z,N02.14,4.3.0,1.5.0,0.967649140783054,0,0,0,155.165784655599,60.4050657739447,S1B_IW_GRDH_1SDV_20200629T052520_20200629T052545_022244_02A37D_2D94,2020-06-29T05:25:20Z,Sentinel-1 IPF,3.3,Copernicus S1 Core Ground Segment - DPA,3.3,1.0,10,high,low-cloudy,2,2.0,32632,"POLYGON ((659310 5638100, 664400 5638100, 664400 5643190, 659310 5643190, 659310 5638100))",509,POINT (11.30155 50.89476),"10, 0, 659310, 0, -10, 5643190"
410,FERNANDO,ROI_1105,20190711T074621_20190711T075647_T37PBQ,S2A_MSIL1C_20190711T074621_N0208_R135_T37PBQ_20190711T095044,2019-07-11T08:06:33Z,N02.13,4.3.0,1.5.0,0.967387815179,0,0,0,64.3058442305,66.320648521,S1B_IW_GRDH_1SDV_20190709T032344_20190709T032409_017051_020146_B10D,2019-07-09T03:23:44Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,20,high,mid-cloudy,2,4.0,32636,"POLYGON ((896260 1424660, 901350 1424660, 901350 1429750, 896260 1429750, 896260 1424660))",509,POINT (36.67363 12.88439),"10, 0, 896260, 0, -10, 1429750"
411,FERNANDO,ROI_1105,20190729T075619_20190729T081112_T36PZV,S2B_MSIL1C_20190729T075619_N0208_R035_T36PZV_20190729T101535,2019-07-29T08:16:33Z,N02.13,4.3.0,1.5.0,0.969299905831,0,0,0,71.5400157884,68.8304582683,S1A_IW_GRDH_1SDV_20190727T032446_20190727T032511_028297_033268_D6A4,2019-07-27T03:24:46Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,20,high,almost-clear,2,2.0,32636,"POLYGON ((896260 1424660, 901350 1424660, 901350 1429750, 896260 1429750, 896260 1424660))",509,POINT (36.67363 12.88439),"10, 0, 896260, 0, -10, 1429750"
412,FERNANDO,ROI_1105,20190830T074611_20190830T075701_T36PZV,S2A_MSIL1C_20190830T074611_N0208_R135_T36PZV_20190830T095143,2019-08-30T08:06:31Z,N02.13,4.3.0,1.5.0,0.979541006329,0,0,0,98.0496215985,67.7689994685,S1A_IW_GRDH_1SDV_20190901T032448_20190901T032513_028822_0343EC_5A6B,2019-09-01T03:24:48Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,20,high,cloud-free,2,1.0,32636,"POLYGON ((896260 1424660, 901350 1424660, 901350 1429750, 896260 1429750, 896260 1424660))",509,POINT (36.67363 12.88439),"10, 0, 896260, 0, -10, 1429750"
413,FERNANDO,ROI_1105,20190914T074609_20190914T080026_T37PBQ,S2B_MSIL1C_20190914T074609_N0208_R135_T37PBQ_20190914T104445,2019-09-14T08:06:28Z,N02.13,4.3.0,1.5.0,0.986734419895,0,0,0,113.453927129,67.5225224393,S1A_IW_GRDH_1SDV_20190913T032449_20190913T032514_028997_0349FF_4B77,2019-09-13T03:24:49Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,20,high,low-cloudy,2,2.0,32636,"POLYGON ((896260 1424660, 901350 1424660, 901350 1429750, 896260 1429750, 896260 1424660))",509,POINT (36.67363 12.88439),"10, 0, 896260, 0, -10, 1429750"
414,FERNANDO,ROI_1105,20200713T075609_20200713T081050_T37PBQ,S2B_MSIL1C_20200713T075609_N0209_R035_T37PBQ_20200713T101537,2020-07-13T08:16:24Z,N02.14,4.3.0,1.5.0,0.96748264407637,0,0,0,63.323535598645,68.5400517118429,S1B_IW_GRDH_1SDV_20200715T032351_20200715T032416_022476_02AA8A_CDE1,2020-07-15T03:23:51Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,1.0,20,high,cloudy,2,4.0,32636,"POLYGON ((896260 1424660, 901350 1424660, 901350 1429750, 896260 1429750, 896260 1424660))",509,POINT (36.67363 12.88439),"10, 0, 896260, 0, -10, 1429750"
415,ANGIE,ROI_11061,20190210T010729_20190210T010727_T53KRA,S2B_MSIL1C_20190210T010729_N0207_R045_T53KRA_20190210T022654,2019-02-10T01:12:00Z,N02.11,4.3.0,1.5.0,1.0285786611,0,0,0,87.0707650363,63.6957209527,S1A_IW_GRDH_1SDV_20190207T201644_20190207T201709_025828_02DFA6_BD71,2019-02-07T20:16:44Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,30,high,cloud-free,2,1.0,32753,"POLYGON ((821590 8064590, 826680 8064590, 826680 8069680, 821590 8069680, 821590 8064590))",509,POINT (138.0515 -17.45846),"10, 0, 821590, 0, -10, 8069680"
416,ANGIE,ROI_11061,20190528T005719_20190528T010125_T53KRA,S2B_MSIL1C_20190528T005719_N0207_R002_T53KRA_20190528T022318,2019-05-28T01:02:13Z,N02.12,4.3.0,1.5.0,0.975330354044,0,0,0,33.5396964092,43.7051271749,S1A_IW_GRDH_1SDV_20190526T201646_20190526T201711_027403_031757_D552,2019-05-26T20:16:46Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,30,high,cloudy,2,3.0,32753,"POLYGON ((821590 8064590, 826680 8064590, 826680 8069680, 821590 8069680, 821590 8064590))",509,POINT (138.0515 -17.45846),"10, 0, 821590, 0, -10, 8069680"
417,ANGIE,ROI_11061,20191219T005701_20191219T005702_T53KRA,S2A_MSIL1C_20191219T005701_N0208_R002_T53KRA_20191219T022306,2019-12-19T01:01:58Z,N02.13,4.3.0,1.5.0,1.03234774728,0,0,0,107.901487199,65.6238361925,S1A_IW_GRDH_1SDV_20191216T201652_20191216T201717_030378_0379D3_D5F2,2019-12-16T20:16:52Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,30,high,low-cloudy,2,2.0,32753,"POLYGON ((821590 8064590, 826680 8064590, 826680 8069680, 821590 8069680, 821590 8064590))",509,POINT (138.0515 -17.45846),"10, 0, 821590, 0, -10, 8069680"
418,ANGIE,ROI_11061,20200111T010721_20200111T010722_T53KRA,S2A_MSIL1C_20200111T010721_N0208_R045_T53KRA_20200111T022606,2020-01-11T01:11:54Z,N02.13,4.3.0,1.5.0,1.03425708429,0,0,0,104.260535067,65.6081204933,S1A_IW_GRDH_1SDV_20200109T201651_20200109T201716_030728_0385E8_E588,2020-01-09T20:16:51Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,30,high,mid-cloudy,2,2.0,32753,"POLYGON ((821590 8064590, 826680 8064590, 826680 8069680, 821590 8069680, 821590 8064590))",509,POINT (138.0515 -17.45846),"10, 0, 821590, 0, -10, 8069680"
419,ANGIE,ROI_11061,20200205T010719_20200205T010721_T53KRA,S2B_MSIL1C_20200205T010719_N0209_R045_T53KRA_20200205T022525,2020-02-05T01:11:53Z,N02.14,4.3.0,1.5.0,1.03020229186,0,0,0,90.7239615583,63.9952107926,S1A_IW_GRDH_1SDV_20200202T201650_20200202T201715_031078_03922A_E3A0,2020-02-02T20:16:50Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,30,high,almost-clear,2,2.0,32753,"POLYGON ((821590 8064590, 826680 8064590, 826680 8069680, 821590 8069680, 821590 8064590))",509,POINT (138.0515 -17.45846),"10, 0, 821590, 0, -10, 8069680"
420,FERNANDO,ROI_11082,20190321T052641_20190321T053954_T43RFQ,S2A_MSIL1C_20190321T052641_N0207_R105_T43RFQ_20190321T104733,2019-03-21T05:40:20Z,N02.11,4.3.0,1.5.0,1.01049544659,0,0,0,144.564273232,53.5995140952,S1A_IW_GRDH_1SDV_20190323T005137_20190323T005202_026458_02F66A_A66C,2019-03-23T00:51:37Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,40,high,almost-clear,2,2.0,32643,"POLYGON ((632840 3406320, 637930 3406320, 637930 3411410, 632840 3411410, 632840 3406320))",509,POINT (76.41521 30.80516),"10, 0, 632840, 0, -10, 3411410"
421,FERNANDO,ROI_11082,20190828T052651_20190828T054022_T43RFQ,S2A_MSIL1C_20190828T052651_N0208_R105_T43RFQ_20190828T101457,2019-08-28T05:40:29Z,N02.13,4.3.0,1.5.0,0.978637965535,0,0,0,136.969279485,62.5434228664,S1A_IW_GRDH_1SDV_20190826T005145_20190826T005210_028733_0340D6_C465,2019-08-26T00:51:45Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,40,high,low-cloudy,2,3.0,32643,"POLYGON ((632840 3406320, 637930 3406320, 637930 3411410, 632840 3411410, 632840 3406320))",509,POINT (76.41521 30.80516),"10, 0, 632840, 0, -10, 3411410"
422,FERNANDO,ROI_11082,20191007T052711_20191007T053002_T43RFQ,S2A_MSIL1C_20191007T052711_N0208_R105_T43RFQ_20191007T082516,2019-10-07T05:40:25Z,N02.13,4.3.0,1.5.0,0.99939578007,0,0,0,155.574675486,50.672110307,S1A_IW_GRDH_1SDV_20191005T125555_20191005T125620_029324_035543_23E2,2019-10-05T12:55:55Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,40,high,cloud-free,2,1.0,32643,"POLYGON ((632840 3406320, 637930 3406320, 637930 3411410, 632840 3411410, 632840 3406320))",509,POINT (76.41521 30.80516),"10, 0, 632840, 0, -10, 3411410"
423,FERNANDO,ROI_11082,20200502T053639_20200502T054745_T43RFQ,S2B_MSIL1C_20200502T053639_N0209_R005_T43RFQ_20200502T091741,2020-05-02T05:50:15Z,N02.14,4.3.0,1.5.0,0.986552991705914,0,0,0,135.193671665883,69.2030394117264,S1A_IW_GRDH_1SDV_20200504T005138_20200504T005203_032408_03C0A7_9ED7,2020-05-04T00:51:38Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,40,high,cloudy,2,3.0,32643,"POLYGON ((632840 3406320, 637930 3406320, 637930 3411410, 632840 3411410, 632840 3406320))",509,POINT (76.41521 30.80516),"10, 0, 632840, 0, -10, 3411410"
424,FERNANDO,ROI_11082,20200603T052651_20200603T053615_T43RFQ,S2A_MSIL1C_20200603T052651_N0209_R105_T43RFQ_20200603T091952,2020-06-03T05:40:29Z,N02.14,4.3.0,1.5.0,0.972990577281592,0,0,0,114.58140585304,71.8792594915796,S1A_IW_GRDH_1SDV_20200601T125555_20200601T125620_032824_03CD53_041F,2020-06-01T12:55:55Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,40,high,mid-cloudy,2,3.0,32643,"POLYGON ((632840 3406320, 637930 3406320, 637930 3411410, 632840 3411410, 632840 3406320))",509,POINT (76.41521 30.80516),"10, 0, 632840, 0, -10, 3411410"
425,FERNANDO,ROI_11165,20180319T085701_20180319T090332_T36UUV,S2A_MSIL1C_20180319T085701_N0206_R007_T36UUV_20180319T111150,2018-03-19T09:03:32Z,N02.06,4.3.0,1.5.0,1.01135461233,0,0,0,161.533107303,38.8420311074,S1A_IW_GRDH_1SDV_20180321T041152_20180321T041217_021108_024448_C7F2,2018-03-21T04:11:52Z,Sentinel-1 IPF,2.9,Copernicus S1 Core Ground Segment - DPA,2.9,1.0,40,high,mid-cloudy,2,5.0,32636,"POLYGON ((329500 5421830, 334590 5421830, 334590 5426920, 329500 5426920, 329500 5421830))",509,POINT (30.70597 48.94947),"10, 0, 329500, 0, -10, 5426920"
